Datetime,Frames,Bytes
2022-07-07 15:46:05,38444,27141250
2022-07-07 15:46:10,37647,25489945
2022-07-07 15:46:15,35663,24784070
2022-07-07 15:46:20,42506,29425321
2022-07-07 15:46:25,40736,29304201
2022-07-07 15:46:30,41930,30105060
2022-07-07 15:46:35,46183,33886709
2022-07-07 15:46:40,34560,25731950
2022-07-07 15:46:45,41465,28758616
2022-07-07 15:46:50,42322,30692994
2022-07-07 15:46:55,44860,31939957
2022-07-07 15:47:00,39384,28290684
2022-07-07 15:47:05,42413,29951902
2022-07-07 15:47:10,40553,28874344
2022-07-07 15:47:15,37183,25009395
2022-07-07 15:47:20,41631,29385942
2022-07-07 15:47:25,39953,28617302
2022-07-07 15:47:30,38245,27007947
2022-07-07 15:47:35,39137,26048959
2022-07-07 15:47:40,32945,23432660
2022-07-07 15:47:45,40759,27617267
2022-07-07 15:47:50,40675,28344222
2022-07-07 15:47:55,37812,25758871
2022-07-07 15:48:00,43927,30623765
2022-07-07 15:48:05,39043,28251267
2022-07-07 15:48:10,47583,33748242
2022-07-07 15:48:15,40133,27359670
2022-07-07 15:48:20,34077,22983705
2022-07-07 15:48:25,37434,25646101
2022-07-07 15:48:30,44843,32888387
2022-07-07 15:48:35,41690,29235540
2022-07-07 15:48:40,35391,23038406
2022-07-07 15:48:45,39853,27573814
2022-07-07 15:48:50,44213,32910714
2022-07-07 15:48:55,43978,31099893
2022-07-07 15:49:00,42424,29854591
2022-07-07 15:49:05,32199,21736902
2022-07-07 15:49:10,40712,28270891
2022-07-07 15:49:15,32377,21216033
2022-07-07 15:49:20,41286,28996177
2022-07-07 15:49:25,38690,27057823
2022-07-07 15:49:30,35747,23876909
2022-07-07 15:49:35,34232,23377273
2022-07-07 15:49:40,40710,28070701
2022-07-07 15:49:45,35856,24520954
2022-07-07 15:49:50,42844,29986446
2022-07-07 15:49:55,38972,26869478
2022-07-07 15:50:00,237275,155969302
2022-07-07 15:50:05,153370,107439648
2022-07-07 15:50:10,205208,140481091
2022-07-07 15:50:15,190218,131327147
2022-07-07 15:50:20,197060,135563217
2022-07-07 15:50:25,203542,142469994
2022-07-07 15:50:30,199693,136955023
2022-07-07 15:50:35,190688,130865402
2022-07-07 15:50:40,202967,139494848
2022-07-07 15:50:45,185926,125622170
2022-07-07 15:50:50,211629,144197185
2022-07-07 15:50:55,192217,132954606
2022-07-07 15:51:00,186296,126603460
2022-07-07 15:51:05,193266,133147346
2022-07-07 15:51:10,195818,133411130
2022-07-07 15:51:15,199884,135040447
2022-07-07 15:51:20,197172,138139679
2022-07-07 15:51:25,195045,132443217
2022-07-07 15:51:30,195000,134973586
2022-07-07 15:51:35,185824,125940076
2022-07-07 15:51:40,200029,143437292
2022-07-07 15:51:45,190763,134439996
2022-07-07 15:51:50,174493,119311745
