Datetime,Frames,Bytes
2022-08-11 01:13:15,25635,1521010
2022-08-11 01:13:20,32991,1957466
2022-08-11 01:13:25,78642,4666092
2022-08-11 01:13:30,69420,4118920
2022-08-11 01:13:35,34023,2018698
2022-08-11 01:13:40,31256,1854522
2022-08-11 01:13:45,50002,2966786
2022-08-11 01:13:50,39135,2322010
2022-08-11 01:13:55,17658,1047708
2022-08-11 01:14:00,16582,983866
2022-08-11 01:14:05,17801,1056192
2022-08-11 01:14:10,17050,1011634
2022-08-11 01:14:15,22014,1306164
2022-08-11 01:14:20,18263,1083604
2022-08-11 01:14:25,21117,1252942
2022-08-11 01:14:30,63828,3787128
2022-08-11 01:14:35,96415,5720624
2022-08-11 01:14:40,87893,5214984
2022-08-11 01:14:45,94884,5629784
2022-08-11 01:14:50,104954,6227270
2022-08-11 01:14:55,107690,6389608
2022-08-11 01:15:00,98344,5835078
2022-08-11 01:15:05,84652,5022684
2022-08-11 01:15:10,93562,5551346
2022-08-11 01:15:15,29972,1778338
