Datetime,Frames,Bytes
2022-08-11 12:03:10,91796,45278285
2022-08-11 12:03:15,75650,30221611
2022-08-11 12:03:20,72414,27959249
2022-08-11 12:03:25,89397,33900189
2022-08-11 12:03:30,133573,42010016
2022-08-11 12:03:35,85103,25874443
2022-08-11 12:03:40,67923,19491525
2022-08-11 12:03:45,51596,16323022
2022-08-11 12:03:50,45097,18270608
2022-08-11 12:03:55,70141,36325166
2022-08-11 12:04:00,104430,45863706
2022-08-11 12:04:05,154466,64962502
2022-08-11 12:04:10,161248,57544645
2022-08-11 12:04:15,130042,54684532
2022-08-11 12:04:20,129517,47832521
2022-08-11 12:04:25,156858,54921985
2022-08-11 12:04:30,128800,50503335
2022-08-11 12:04:35,155091,50447991
2022-08-11 12:04:40,161860,59231363
2022-08-11 12:04:45,168440,66888608
2022-08-11 12:04:50,147064,51419749
2022-08-11 12:04:55,136738,44629576
2022-08-11 12:05:00,136260,38226961
2022-08-11 12:05:05,161745,53581224
2022-08-11 12:05:10,128411,31716423
2022-08-11 12:05:15,81110,33039210
2022-08-11 12:05:20,31352,18537621
2022-08-11 12:05:25,73587,50272040
2022-08-11 12:05:30,45205,29243600
2022-08-11 12:05:35,40654,27293668
2022-08-11 12:05:40,42554,29594558
2022-08-11 12:05:45,48369,34351082
2022-08-11 12:05:50,36808,25053021
2022-08-11 12:05:55,29747,17882579
2022-08-11 12:06:00,25836,15950092
2022-08-11 12:06:05,42834,31905872
2022-08-11 12:06:10,51552,34966833
2022-08-11 12:06:15,56105,36161769
2022-08-11 12:06:20,60679,41790076
2022-08-11 12:06:25,60487,40712848
2022-08-11 12:06:30,66225,46601101
2022-08-11 12:06:35,62907,42454373
2022-08-11 12:06:40,57821,38779728
2022-08-11 12:06:45,63345,44018711
2022-08-11 12:06:50,57812,38129020
2022-08-11 12:06:55,49069,33275751
2022-08-11 12:07:00,39929,26509422
2022-08-11 12:07:05,17028,11740764
